selection1_Text,selection1_URL,selection1_selection2_Date,selection1_selection2_selection3_Type
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,19-Nov-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,19-Nov-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,19-Nov-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,19-Nov-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,19-Nov-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,19-Nov-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,19-Nov-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,19-Nov-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,19-Nov-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,19-Nov-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,13-Aug-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,13-Aug-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,13-Aug-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,13-Aug-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,13-Aug-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,13-Aug-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,13-Aug-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,13-Aug-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,13-Aug-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,13-Aug-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,16-Jul-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,24-May-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,24-May-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,24-May-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,24-May-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,24-May-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,24-May-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,24-May-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,24-May-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,24-May-21,Blog Post
"Algorithms Are Making Decisions About Health Care, Which May Only Worsen Medical Racism",https://www.aclu.org/news/privacy-technology/algorithms-in-health-care-may-worsen-medical-racism,24-May-21,Blog Post
The Biden Administration’s Executive Order on Policing is a Foundation to Build Upon,https://www.aclu.org/news/criminal-law-reform/the-biden-administrations-executive-order-on-policing-is-a-foundation-to-build-upon,26-Apr-23,Blog Post
The Biden Administration’s Executive Order on Policing is a Foundation to Build Upon,https://www.aclu.org/news/criminal-law-reform/the-biden-administrations-executive-order-on-policing-is-a-foundation-to-build-upon,26-Apr-23,Blog Post
The Biden Administration’s Executive Order on Policing is a Foundation to Build Upon,https://www.aclu.org/news/criminal-law-reform/the-biden-administrations-executive-order-on-policing-is-a-foundation-to-build-upon,26-Apr-23,Blog Post
The Biden Administration’s Executive Order on Policing is a Foundation to Build Upon,https://www.aclu.org/news/criminal-law-reform/the-biden-administrations-executive-order-on-policing-is-a-foundation-to-build-upon,26-Apr-23,Blog Post
The Biden Administration’s Executive Order on Policing is a Foundation to Build Upon,https://www.aclu.org/news/criminal-law-reform/the-biden-administrations-executive-order-on-policing-is-a-foundation-to-build-upon,26-Apr-23,Blog Post
The Biden Administration’s Executive Order on Policing is a Foundation to Build Upon,https://www.aclu.org/news/criminal-law-reform/the-biden-administrations-executive-order-on-policing-is-a-foundation-to-build-upon,26-Apr-23,Blog Post
The Biden Administration’s Executive Order on Policing is a Foundation to Build Upon,https://www.aclu.org/news/criminal-law-reform/the-biden-administrations-executive-order-on-policing-is-a-foundation-to-build-upon,26-Apr-23,Blog Post
The Biden Administration’s Executive Order on Policing is a Foundation to Build Upon,https://www.aclu.org/news/criminal-law-reform/the-biden-administrations-executive-order-on-policing-is-a-foundation-to-build-upon,26-Apr-23,Blog Post
The Biden Administration’s Executive Order on Policing is a Foundation to Build Upon,https://www.aclu.org/news/criminal-law-reform/the-biden-administrations-executive-order-on-policing-is-a-foundation-to-build-upon,26-Apr-23,Blog Post
The Biden Administration’s Executive Order on Policing is a Foundation to Build Upon,https://www.aclu.org/news/criminal-law-reform/the-biden-administrations-executive-order-on-policing-is-a-foundation-to-build-upon,26-Apr-23,Blog Post
The Biden Administration’s Executive Order on Policing is a Foundation to Build Upon,https://www.aclu.org/news/criminal-law-reform/the-biden-administrations-executive-order-on-policing-is-a-foundation-to-build-upon,3-Oct-22,Blog Post
The Biden Administration’s Executive Order on Policing is a Foundation to Build Upon,https://www.aclu.org/news/criminal-law-reform/the-biden-administrations-executive-order-on-policing-is-a-foundation-to-build-upon,3-Oct-22,Blog Post
The Biden Administration’s Executive Order on Policing is a Foundation to Build Upon,https://www.aclu.org/news/criminal-law-reform/the-biden-administrations-executive-order-on-policing-is-a-foundation-to-build-upon,3-Oct-22,Blog Post
